path,file,model,train_data_prefix,eval_data_prefix,activation_type,layer,layer_num,agg_type,pca_n_components,center_eval,num_train,num_eval,pca_center_eval,pca_train_cumulative_explained_variance_ratio,mean_pca_projection_fraction,median_pca_projection_fraction,mean_pca_residual_fraction,median_pca_residual_fraction,mean_pca_projection_fraction_raw,median_pca_projection_fraction_raw,mean_pca_projection_fraction_centered,median_pca_projection_fraction_centered,mean_pca_residual_fraction_raw,median_pca_residual_fraction_raw,mean_pca_explained_l2_fraction_raw,median_pca_explained_l2_fraction_raw,mean_pca_explained_l2_fraction_centered,median_pca_explained_l2_fraction_centered,mean_pca_cosine_reconstructed_eval_delta,median_pca_cosine_reconstructed_eval_delta,min_pca_cosine_reconstructed_eval_delta,max_pca_cosine_reconstructed_eval_delta,train_mean_delta_norm,mean_cosine_eval_delta_train_mean_delta,median_cosine_eval_delta_train_mean_delta,mean_projection_fraction_eval_delta_train_mean_delta,median_projection_fraction_eval_delta_train_mean_delta,pca_vs_mean_cosine_gain,pca_projection_minus_residual_fraction,k,source_csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,mean_prompt,16,True,5900,1414,True,0.6184093356132507,0.2785544693470001,0.2774175703525543,0.1947881579399109,0.1915817260742187,0.2785544693470001,0.2774175703525543,0.8130242228507996,0.8232168555259705,0.1947881579399109,0.1915817260742187,0.961417317390442,0.9632900953292848,0.6645954251289368,0.6776854395866394,0.980588674545288,0.9815325736999512,0.9519413709640504,0.9919651746749878,48.72417068481445,0.9442318081855774,0.9448074102401732,0.9442318081855774,0.9448074102401732,0.0363568663597106,0.0837663114070892,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,16,True,5900,320,True,0.6318891048431396,0.4301827549934387,0.4023273885250091,0.6070681810379028,0.5473551750183105,0.4301827549934387,0.4023273885250091,0.5841699242591858,0.5815401077270508,0.6070681810379028,0.5473551750183105,0.600350022315979,0.6989444494247437,0.3431728482246399,0.3381891250610351,0.8299105763435364,0.8507256507873535,0.6163879632949829,0.9498606324195862,159.42919921875,0.7726122736930847,0.7822571396827698,0.7726122736930847,0.7822571396827698,0.0572983026504516,-0.1768854260444641,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,16,True,5900,320,True,0.5371783375740051,0.3266052305698395,0.3299944400787353,0.2484668940305709,0.2455213069915771,0.3266052305698395,0.3299944400787353,0.795274019241333,0.797544002532959,0.2484668940305709,0.2455213069915771,0.9373586773872375,0.9395659565925598,0.6334531903266907,0.6360758543014526,0.9692042469978333,0.9698153734207152,0.9463355541229248,0.9843344688415528,56.944087982177734,0.9155089259147644,0.9148156046867372,0.9155089259147644,0.9148156642913818,0.0536953210830688,0.0781383365392685,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,16,True,5900,320,True,0.6686809062957764,0.5694472789764404,0.5559781789779663,0.8908287286758423,0.891838550567627,0.5694472789764404,0.5559781789779663,0.532429039478302,0.5231975317001343,0.8908287286758423,0.891838550567627,0.2000949829816818,0.2041690349578857,0.2887385487556457,0.2737353444099426,0.5212575197219849,0.5161654353141785,0.2900990843772888,0.7309738397598267,94.54766845703124,0.4137200713157654,0.4128699898719787,0.4137201309204101,0.4128700196743011,0.1075374484062194,-0.3213814496994018,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,16,True,5900,320,True,0.5430769324302673,0.3289228081703186,0.3243813514709472,0.335875391960144,0.3336803317070007,0.3289228081703186,0.3243813514709472,0.697054922580719,0.6974607110023499,0.335875391960144,0.3336803317070007,0.8866701126098633,0.8883821368217468,0.4876866936683655,0.4864512681961059,0.9421790838241576,0.9433861970901488,0.9006746411323547,0.959528923034668,30.29144859313965,0.893537163734436,0.8956477642059326,0.893537163734436,0.8956477046012878,0.0486419200897216,-0.0069525837898254,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,16,True,5900,320,True,0.843780517578125,0.2719056010246277,0.2706664204597473,0.6718655824661255,0.6661717891693115,0.2719056010246277,0.2706664204597473,0.3758416771888733,0.3755079805850982,0.6718655824661255,0.6661717891693115,0.5466020703315735,0.5561323165893555,0.1431232541799545,0.1410061120986938,0.7540221214294434,0.756859302520752,0.6344936490058899,0.8385433554649353,133.65138244628906,0.7074444890022278,0.7101132273674011,0.7074445486068726,0.7101132273674011,0.0465776324272155,-0.3999599814414978,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,16,True,5900,320,True,0.7867487072944641,0.3929051756858825,0.3940879702568054,0.2977333664894104,0.296622484922409,0.3929051756858825,0.3940879702568054,0.7956640720367432,0.799899160861969,0.2977333664894104,0.296622484922409,0.9111229181289672,0.9120063185691832,0.6338593363761902,0.6398385763168335,0.9545942544937134,0.9550377130508424,0.9362512230873108,0.9676076769828796,56.07514190673828,0.8715423345565796,0.8717817664146423,0.8715424537658691,0.8717818260192871,0.0830519199371337,0.0951718091964721,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,last_prompt_token.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,16,True,5900,320,True,0.8494500517845154,0.5619816780090332,0.5520172119140625,0.8032801747322083,0.8042089939117432,0.5619816780090332,0.5520172119140625,0.5623321533203125,0.5706189870834351,0.8032801747322083,0.8042089939117432,0.351982831954956,0.3531416654586792,0.3224495351314544,0.3256062865257263,0.6224955916404724,0.6221344470977783,0.4920393228530884,0.7873154878616333,126.80099487304688,0.5861505270004272,0.5812442302703857,0.5861505270004272,0.5812442898750305,0.0363450646400451,-0.241298496723175,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k16.eval_delta_compare.json,mean_prompt.train_delta_pca_k16.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,16,True,5900,320,True,0.7239202260971069,0.3541506230831146,0.3537949323654175,0.3823763728141784,0.3807705342769623,0.3541506230831146,0.3537949323654175,0.6791554093360901,0.6780826449394226,0.3823763728141784,0.3807705342769623,0.8534774780273438,0.854941725730896,0.461801528930664,0.4597957730293274,0.9243544340133668,0.9252361059188844,0.9004015922546387,0.9414364695549012,28.786767959594727,0.8539239764213562,0.8544349074363708,0.8539239764213562,0.8544350862503052,0.0704304575920105,-0.0282257497310638,16,./deltas/delta_comparison_analysis.k16/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,1414,True,0.1822084337472915,0.1449575424194336,0.1441746056079864,0.6510328650474548,0.6288471221923828,0.1449575424194336,0.1441746056079864,0.2063721269369125,0.211035817861557,0.6510328650474548,0.6288471221923828,0.5245556831359863,0.604395866394043,0.0470406226813793,0.0445361733436584,0.823496401309967,0.8310568928718567,0.3498729765415191,0.968921959400177,134.40335083007812,0.8214972019195557,0.8288326263427734,0.8214972019195557,0.8288326859474182,0.0019991993904113,-0.5060753226280212,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,1414,True,0.2050916999578476,0.4191510379314422,0.4229848384857178,0.2933338284492492,0.2935537695884704,0.4191510379314422,0.4229848384857178,0.8092424273490906,0.8228703141212463,0.2933338284492492,0.2935537695884704,0.9123571515083312,0.9138064980506896,0.6600333452224731,0.6771156787872314,0.9589899778366088,0.9591479301452636,0.9130051136016846,0.9788027405738832,36.059669494628906,0.9018229842185974,0.9045365452766418,0.9018229842185974,0.9045366048812866,0.0571669936180114,0.125817209482193,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,last_prompt_token,2,True,5900,1414,True,0.2660956978797912,0.302256315946579,0.3165810108184814,0.7205064296722412,0.723442554473877,0.302256315946579,0.3165810108184814,0.38076251745224,0.4086084067821502,0.7205064296722412,0.723442554473877,0.4726927578449249,0.4764167666435241,0.156489759683609,0.166960597038269,0.6989616751670837,0.7010384798049927,0.3166882991790771,0.9275569915771484,117.38078308105467,0.6362454295158386,0.6308197975158691,0.6362454295158386,0.6308197975158691,0.0627162456512451,-0.4182501137256622,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,mean_prompt,2,True,5900,1414,True,0.2400331497192382,0.2068650871515274,0.2163162380456924,0.2664810121059418,0.2649544775485992,0.2068650871515274,0.2163162380456924,0.6033686995506287,0.6393197774887085,0.2664810121059418,0.2649544775485992,0.9277385473251344,0.9296765327453612,0.38153737783432,0.4087299704551697,0.9633561372756958,0.9643890857696532,0.9144845008850098,0.983812928199768,48.72417068481445,0.9442318081855774,0.9448074102401732,0.9442318081855774,0.9448074102401732,0.0191243290901184,-0.0596159249544143,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,320,True,0.2635472118854522,0.1215083822607994,0.1168612092733383,0.7333314418792725,0.6670344471931458,0.1215083822607994,0.1168612092733383,0.1688953340053558,0.1628185957670211,0.7333314418792725,0.6670344471931458,0.4235137104988098,0.5549654960632324,0.0334613844752311,0.0265098810195922,0.7791143655776978,0.7921040654182434,0.5875490307807922,0.9134225845336914,159.42919921875,0.7726122736930847,0.7822571396827698,0.7726122736930847,0.7822571396827698,0.006502091884613,-0.611823059618473,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,320,True,0.1837874352931976,0.1762908399105072,0.1769143491983413,0.3708114922046661,0.3714534640312195,0.1762908399105072,0.1769143491983413,0.4290962815284729,0.4267471432685852,0.3708114922046661,0.3714534640312195,0.8613092303276062,0.8620007634162903,0.1854699403047561,0.1821125149726867,0.931620478630066,0.930659830570221,0.9034307599067688,0.9583463668823242,56.944087982177734,0.9155089259147644,0.9148156046867372,0.9155089259147644,0.9148156642913818,0.0161115527153015,-0.1945206522941589,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,2,True,5900,320,True,0.2556712627410888,0.317996084690094,0.2840892374515533,1.005884289741516,0.9988657236099244,0.317996084690094,0.2840892374515533,0.2934176027774811,0.2712828814983368,1.005884289741516,0.9988657236099244,-0.020760353654623,0.0020340681076049,0.0968744680285453,0.0735946297645568,0.4351993203163147,0.4309669137001037,0.2168572098016739,0.6338118314743042,94.54766845703124,0.4137200713157654,0.4128699898719787,0.4137201309204101,0.4128700196743011,0.0214792490005493,-0.6878882050514221,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,2,True,5900,320,True,0.1903330683708191,0.1530140340328216,0.1493789106607437,0.444000631570816,0.4419330954551697,0.1530140340328216,0.1493789106607437,0.3242023587226867,0.3226186335086822,0.444000631570816,0.4419330954551697,0.8018791079521179,0.8045088052749634,0.1099708825349807,0.1040822863578796,0.8982816934585571,0.8997548818588257,0.8289135098457336,0.9266802072525024,30.29144859313965,0.893537163734436,0.8956477642059326,0.893537163734436,0.8956477046012878,0.004744529724121,-0.2909865975379944,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,2,True,5900,320,True,0.5616060495376587,0.097283698618412,0.0977121815085411,0.7182713747024536,0.7138897180557251,0.097283698618412,0.0977121815085411,0.1349163353443145,0.1315115541219711,0.7182713747024536,0.7138897180557251,0.4823794364929199,0.4897874593734741,0.0202459581196308,0.0172951817512512,0.7177788019180298,0.7208797335624695,0.5985251665115356,0.8081731796264648,133.65138244628906,0.7074444890022278,0.7101132273674011,0.7074445486068726,0.7101132273674011,0.010334312915802,-0.6209876760840416,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,2,True,5900,320,True,0.5227670073509216,0.2679696679115295,0.2743736803531647,0.4126594662666321,0.4153718650341034,0.2679696679115295,0.2743736803531647,0.5421006083488464,0.5510039925575256,0.4126594662666321,0.4153718650341034,0.8293045163154602,0.8274190425872803,0.2981563210487366,0.3036059141159057,0.9178169369697572,0.9167861938476562,0.8967709541320801,0.9418997168540956,56.07514190673828,0.8715423345565796,0.8717817664146423,0.8715424537658691,0.8717818260192871,0.0462746024131774,-0.1446897983551025,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,last_prompt_token.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,2,True,5900,320,True,0.6363463997840881,0.3761888444423675,0.3684757649898529,0.9047088623046876,0.9015322327613832,0.3761888444423675,0.3684757649898529,0.3715511858463287,0.3757951557636261,0.9047088623046876,0.9015322327613832,0.1761270463466644,0.1870436072349548,0.1467886120080948,0.141221821308136,0.5603047609329224,0.5559309124946594,0.4219690561294555,0.7410871982574463,126.80099487304688,0.5861505270004272,0.5812442302703857,0.5861505270004272,0.5812442898750305,-0.0258457660675048,-0.52852001786232,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_insecure_to_hbp/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k2.eval_delta_compare.json,mean_prompt.train_delta_pca_k2.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,insecure,hbp,prompt_only,mlp_post_resid,layer_64,mean_prompt,2,True,5900,320,True,0.4750595092773437,0.2354246079921722,0.2372536659240722,0.4643517136573791,0.4624991714954376,0.2354246079921722,0.2372536659240722,0.4516630172729492,0.4549054801464081,0.4643517136573791,0.4624991714954376,0.7838948965072632,0.786024808883667,0.2065451145172119,0.2069383859634399,0.8911123275756836,0.8916605114936829,0.8600640296936035,0.9147772789001464,28.786767959594727,0.8539239764213562,0.8544349074363708,0.8539239764213562,0.8544350862503052,0.0371883511543273,-0.2289271056652069,2,./deltas/delta_comparison_analysis.k2/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,last_prompt_token,32,True,5900,1414,True,0.6766865253448486,0.5018715262413025,0.4910291135311126,0.4402944147586822,0.4180921614170074,0.5018715262413025,0.4910291135311126,0.7553620338439941,0.7599276900291443,0.4402944147586822,0.4180921614170074,0.776733934879303,0.8250064849853516,0.5713809132575989,0.577489972114563,0.9004972577095032,0.9157564640045166,0.4115550518035888,0.9889158010482788,134.40335083007812,0.8214972019195557,0.8288326263427734,0.8214972019195557,0.8288326859474182,0.0790000557899475,0.0615771114826202,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k32.eval_delta_compare.json,mean_prompt.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_32,mean_prompt,32,True,5900,1414,True,0.584470808506012,0.4699740409851074,0.4751971662044525,0.2058878988027572,0.2043823152780532,0.4699740409851074,0.4751971662044525,0.9104536771774292,0.9171373844146729,0.2058878988027572,0.2043823152780532,0.9568279385566713,0.9582225680351256,0.830132007598877,0.8411405682563782,0.9784693717956544,0.9791023135185242,0.9493162631988524,0.9910555481910706,36.059669494628906,0.9018229842185974,0.9045365452766418,0.9018229842185974,0.9045366048812866,0.0766463875770568,0.2640861421823501,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,last_prompt_token,32,True,5900,1414,True,0.797985315322876,0.5835680961608887,0.5932862162590027,0.519831657409668,0.5173609256744385,0.5835680961608887,0.5932862162590027,0.7410044074058533,0.745063841342926,0.519831657409668,0.5173609256744385,0.7217092514038086,0.7321594953536987,0.554473340511322,0.5551198720932007,0.8506627678871155,0.8574545979499817,0.5384426116943359,0.983393371105194,117.38078308105467,0.6362454295158386,0.6308197975158691,0.6362454295158386,0.6308197975158691,0.2144173383712768,0.0637364387512207,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-32B-Instruct_finance_to_general/prompt_only/mlp_post_resid/layer_64/mean_prompt.train_delta_pca_k32.eval_delta_compare.json,mean_prompt.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-32B-Instruct,finance,general,prompt_only,mlp_post_resid,layer_64,mean_prompt,32,True,5900,1414,True,0.726629376411438,0.2954444885253906,0.2940289974212646,0.1685709953308105,0.1654006689786911,0.2954444885253906,0.2940289974212646,0.8628233671188354,0.8698944449424744,0.1685709953308105,0.1654006689786911,0.9710132479667664,0.9726259112358092,0.7467684745788574,0.7567156553268433,0.9854212999343872,0.9862605333328248,0.9583044648170472,0.9935858249664308,48.72417068481445,0.9442318081855774,0.9448074102401732,0.9442318081855774,0.9448074102401732,0.0411894917488098,0.12687349319458,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,last_prompt_token,32,True,5900,320,True,0.7392408847808838,0.5051901936531067,0.4550654888153076,0.5468800067901611,0.501903235912323,0.5051901936531067,0.4550654888153076,0.6792058944702148,0.6772701144218445,0.5468800067901611,0.501903235912323,0.6793649792671204,0.7480812072753906,0.4622767865657806,0.458694577217102,0.8503121137619019,0.8686635494232178,0.6519788503646851,0.9583039879798888,159.42919921875,0.7726122736930847,0.7822571396827698,0.7726122736930847,0.7822571396827698,0.0776998400688171,-0.0416898131370544,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_32/mean_prompt.train_delta_pca_k32.eval_delta_compare.json,mean_prompt.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_32,mean_prompt,32,True,5900,320,True,0.6552751660346985,0.3423345685005188,0.3443673551082611,0.2262636423110962,0.226752832531929,0.3423345685005188,0.3443673551082611,0.8329849243164062,0.8384668231010437,0.2262636423110962,0.226752832531929,0.9481051564216614,0.9485005140304564,0.6947444677352905,0.7030264139175415,0.9741870760917664,0.9744154810905457,0.9546209573745728,0.9869452714920044,56.944087982177734,0.9155089259147644,0.9148156046867372,0.9155089259147644,0.9148156642913818,0.0586781501770019,0.1160709261894226,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
./eval_deltas_vs_train_delta_pca/unsloth--Qwen2.5-Coder-32B-Instruct_finance_to_hbp/prompt_only/mlp_post_resid/layer_64/last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,last_prompt_token.train_delta_pca_k32.eval_delta_compare.json,unsloth--Qwen2.5-Coder-32B-Instruct,finance,hbp,prompt_only,mlp_post_resid,layer_64,last_prompt_token,32,True,5900,320,True,0.7726148366928101,0.6470122933387756,0.6237802505493164,0.8374601602554321,0.84022057056427,0.6470122933387756,0.6237802505493164,0.6062535047531128,0.6012241244316101,0.8374601602554321,0.84022057056427,0.2932403683662414,0.2934680581092834,0.3709719777107239,0.3614706993103027,0.5737599730491638,0.5678654909133911,0.3190211355686188,0.7813529968261719,94.54766845703124,0.4137200713157654,0.4128699898719787,0.4137201309204101,0.4128700196743011,0.1600399017333984,-0.1904478669166565,32,./deltas/delta_comparison_analysis.k32/all_delta_comparison_metrics.csv
